,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
278,6.72,6.468,6.3,6.3,5.754,5.544,5.88,9.009,8.4,9.24,7.98,7.077,10.5,11.76,11.34,11.424,11.34,11.34,9.471,9.87,9.492,9.744,8.904,8.799,8.169,7.98,7.98,7.98,8.4,21.0,24.192,24.024,27.048,27.3,29.82,14.847,12.852,9.135,8.001,8.253,7.14,8.001,6.3,7.35,6.3,6.3,5.124,5.04
279,5.292,6.258,5.88,6.258,5.46,5.88,6.258,8.316,8.988,9.24,9.156,9.24,11.466,12.075,11.424,11.991,11.025,11.025,10.08,10.164,9.828,9.408,8.4,8.148,7.644,7.728,7.14,6.909,7.455,19.698,21.945,22.029,24.276,24.423,25.179,12.684,11.424,9.912,8.82,9.45,7.728,7.245,6.132,6.741,5.964,5.88,5.46,5.46
280,5.46,5.04,3.948,4.347,3.864,6.069,6.048,7.14,7.98,9.45,9.261,9.66,11.256,11.004,10.836,10.668,9.408,8.82,8.19,7.98,7.812,7.812,7.98,8.4,8.106,8.82,8.19,7.77,7.98,20.79,22.071,22.68,24.864,25.6935,27.636,15.708,14.385,12.6,10.29,11.025,8.631,9.387,8.736,10.08,10.5,10.08,9.66,9.24
281,9.093,8.904,8.19,7.14,6.3,6.3,6.3,7.476,8.19,8.547,8.82,9.24,11.76,11.928,11.718,12.096,11.76,11.34,10.248,10.5,9.828,9.072,8.19,8.316,7.371,7.665,7.35,7.371,8.19,20.958,22.26,22.344,24.36,25.578,27.3,15.876,14.28,12.18,10.584,10.962,9.744,10.5,8.82,10.92,10.017,9.45,7.686,6.552
282,5.88,6.51,5.124,5.88,5.397,6.3,6.216,7.644,8.778,10.08,11.214,10.416,12.642,11.76,11.256,11.235,10.584,10.038,9.072,8.673,8.82,8.841,8.652,8.82,8.568,7.77,7.749,7.77,7.77,20.727,21.84,21.294,23.184,23.94,24.927,11.928,11.13,10.5,8.82,10.248,9.072,9.24,8.61,9.24,6.951,7.434,6.3,6.72
283,7.14,7.14,6.3,6.51,6.09,6.216,6.09,5.88,6.384,6.09,6.783,7.14,8.61,9.24,11.172,11.844,11.97,11.508,10.71,10.08,10.08,10.5,10.29,10.08,8.925,8.358,8.19,8.4,8.4,21.0,22.155,23.73,25.2,27.09,27.972,14.7,12.936,12.873,10.5,10.5,9.408,9.828,8.82,11.508,10.5,7.98,6.72,7.497
284,8.064,7.77,6.552,6.426,5.628,5.88,5.46,5.46,6.384,6.93,7.14,7.35,8.946,9.03,9.66,9.681,9.702,9.534,9.009,8.484,8.631,10.164,10.416,9.87,8.463,8.4,7.56,7.56,8.19,21.252,22.68,22.68,25.83,26.04,27.72,14.784,13.608,12.18,9.471,9.324,8.4,8.589,7.35,8.82,8.4,7.98,7.896,8.4
285,8.82,8.4,7.98,8.232,7.98,7.56,7.476,8.022,8.61,9.954,10.5,9.24,12.6,11.76,12.39,12.012,11.34,11.004,10.164,10.332,10.332,10.248,9.828,9.576,8.946,9.03,8.82,8.673,9.135,22.008,24.108,23.604,26.25,26.88,28.56,14.196,12.39,10.332,8.526,9.66,7.665,7.896,7.728,8.4,7.98,7.77,6.615,7.56
286,8.589,9.24,8.904,8.61,7.896,8.19,8.19,10.29,10.5,10.92,11.97,10.941,14.238,12.432,12.117,11.76,10.92,10.08,8.82,9.072,8.694,9.051,8.4,8.484,7.938,8.4,8.085,8.295,9.072,21.546,23.94,22.05,24.276,25.704,26.628,13.44,10.92,11.13,8.862,9.744,8.694,8.82,7.98,7.56,7.35,7.224,6.51,6.384
287,7.434,7.707,6.51,6.804,5.586,6.384,6.09,7.35,7.35,9.492,9.24,8.631,12.6,12.39,12.18,10.92,10.122,10.353,9.471,9.093,9.24,9.198,8.568,8.442,8.19,8.253,8.1165,8.526,8.526,21.252,22.05,22.428,24.885,26.544,28.161,13.104,11.109,9.996,8.19,9.66,9.03,8.82,7.77,8.4,8.022,8.82,7.476,7.98
288,9.009,9.513,7.644,8.316,7.14,7.56,7.14,8.4,8.19,9.24,9.24,9.03,12.18,12.012,11.676,11.34,10.71,10.5,9.24,9.786,9.66,10.08,9.912,9.828,9.03,9.03,9.03,9.66,10.5,21.903,24.507,23.604,28.224,32.508,34.9965,18.858,14.343,12.474,10.08,10.71,7.98,9.03,7.98,8.4,7.98,8.022,6.972,7.35
289,7.896,7.77,7.056,7.224,6.384,7.14,6.888,8.4,8.904,10.08,11.256,11.76,14.28,13.545,13.524,13.734,12.6,12.726,11.34,11.235,10.92,10.71,9.912,9.744,8.715,9.24,8.799,8.631,9.744,23.1,26.04,26.46,31.92,34.9965,34.9965,21.0,14.7,11.34,10.08,12.18,8.715,10.08,7.98,9.24,10.5,10.311,9.0825,8.82
290,9.24,8.505,8.19,8.82,7.77,8.4,7.77,7.896,8.4,9.366,8.841,8.736,9.996,9.345,10.353,10.458,10.92,11.97,10.92,10.857,10.269,10.794,10.899,10.5,9.135,9.45,9.156,7.98,8.4,20.58,22.638,22.26,26.88,27.93,29.4,13.818,11.004,10.248,8.19,10.29,8.7045,9.66,8.337,10.668,10.5,10.605,8.988,8.61
291,9.492,10.5,9.492,9.051,8.4,9.03,8.4,8.4,8.883,8.4,8.4,8.4,8.61,8.925,10.206,10.29,11.55,10.5,10.878,9.45,10.164,10.164,10.437,10.584,9.765,9.555,9.366,8.82,8.82,22.05,23.436,24.36,27.3,29.19,29.988,14.616,10.8045,10.416,8.694,10.08,9.891,8.82,7.98,10.92,10.5,8.61,7.98,8.19
292,8.82,8.4,7.56,7.875,7.056,7.56,7.14,9.24,9.45,10.668,10.71,10.521,13.86,11.676,11.361,11.172,10.5,9.24,8.715,8.505,8.568,8.568,8.4,8.064,7.56,8.19,7.98,8.673,9.03,22.176,23.1,22.68,24.444,24.885,25.62,11.55,10.4895,10.29,8.673,9.807,7.35,7.896,5.838,6.888,5.88,6.132,5.88,5.46
293,5.46,5.46,5.166,5.46,5.46,5.733,5.733,6.132,7.056,8.82,9.282,8.61,11.508,12.012,12.18,12.18,11.34,10.752,9.261,9.303,8.82,8.61,8.253,7.749,7.56,7.623,8.064,7.812,8.652,21.42,22.953,22.68,25.704,27.3,27.972,12.768,11.424,10.668,8.568,9.996,8.526,8.904,8.232,7.56,6.72,7.392,6.531,6.888
294,8.232,8.064,7.812,7.98,7.791,8.589,8.736,9.45,10.185,9.702,9.072,9.45,12.39,11.76,12.243,12.6,12.6,13.419,12.6,12.684,12.6,12.558,12.18,11.088,9.996,9.408,8.505,8.19,8.904,21.399,23.1,23.52,25.2,26.04,26.25,12.369,9.618,9.66,9.03,10.08,9.03,8.82,8.19,8.316,6.363,6.342,5.292,5.523
295,5.796,5.838,4.2,5.124,4.116,5.124,5.376,7.056,7.371,9.639,8.799,8.904,11.445,11.004,10.92,10.5,9.87,9.744,9.177,9.24,9.492,9.198,9.198,9.24,8.883,8.82,8.463,8.757,9.66,22.134,23.1,22.344,25.62,28.14,29.4,15.12,12.6,10.962,9.45,9.576,9.03,10.5,8.925,9.66,9.66,9.24,8.904,9.24
296,9.24,8.988,7.35,7.812,6.384,7.308,6.72,8.484,8.568,10.08,9.912,9.912,11.025,11.088,11.445,11.025,10.668,10.92,10.374,10.269,10.206,10.164,9.66,10.5,9.408,8.904,8.82,8.4,8.82,21.651,23.1,21.504,23.73,25.41,25.6305,11.151,9.87,9.24,8.862,10.29,9.03,8.82,8.82,12.096,10.92,10.08,8.085,7.14
297,6.552,5.922,4.284,5.88,3.906,5.376,3.612,4.2,4.536,4.935,6.636,4.62,7.644,6.72,9.66,9.177,10.248,9.261,10.08,9.912,10.08,10.9725,10.668,11.34,10.08,10.5,10.08,8.568,8.82,22.092,23.268,24.36,27.3,27.72,28.14,14.07,10.92,10.962,8.484,10.92,8.82,5.313,2.709,1.785,0.672,0.0,-2.1,-8.232
298,-6.3,-1.176,-3.948,-1.575,-3.948,-1.89,-3.36,-1.344,-2.31,-0.63,0.21,0.777,2.415,1.68,3.864,4.578,7.56,7.56,8.778,8.505,8.6625,8.82,8.904,9.072,9.576,10.08,9.744,10.08,10.08,8.253,8.274,22.68,26.04,26.88,28.392,29.4,26.544,13.44,12.138,10.92,8.589,10.248,9.24,8.904,6.72,4.872,4.2,3.087
299,4.41,4.536,4.41,4.284,3.759,4.032,3.78,5.46,5.46,8.4,8.82,9.45,9.87,9.45,10.29,10.584,10.92,10.773,10.08,9.24,8.148,8.4,8.4,8.19,8.148,8.4,8.085,8.19,8.19,8.4,9.0405,21.126,25.2,29.001,30.912,28.686,26.88,13.608,11.34,10.71,8.841,9.996,9.345,8.316,6.216,7.35,7.875,6.825
300,7.224,7.14,7.224,7.14,6.972,6.72,6.72,6.468,6.972,7.98,9.24,10.92,9.24,9.114,11.34,11.76,12.6,12.663,12.348,12.18,11.004,11.172,11.151,10.29,9.45,9.66,8.19,8.652,8.4,7.98,9.66,22.47,25.62,26.46,28.77,26.46,24.36,12.18,9.576,10.752,10.08,10.92,8.652,8.337,5.67,6.93,5.964,6.132
301,6.3,7.056,6.048,4.83,3.948,4.578,3.486,5.796,5.376,6.09,7.56,8.001,7.56,7.98,10.5,8.904,9.324,8.925,8.652,9.24,8.568,8.568,8.568,8.568,8.904,8.988,8.988,9.156,8.82,9.03,9.24,21.21,24.423,26.544,27.804,26.964,25.41,11.13,10.332,9.618,7.917,8.4,6.552,6.972,4.956,6.09,5.544,5.544
302,5.985,5.691,5.46,3.15,3.15,3.213,2.856,4.767,5.544,5.733,6.552,9.912,9.324,8.61,11.025,11.025,11.088,11.592,11.571,11.256,11.025,12.096,12.096,12.18,11.088,10.752,9.072,9.24,8.736,8.568,9.66,21.231,24.486,25.767,26.88,24.381,22.344,10.29,9.198,10.08,8.673,8.652,5.88,7.896,5.775,4.83,3.024,3.024
303,3.192,1.848,1.176,0.798,0.336,0.798,0.42,1.89,2.52,4.2,4.872,7.056,7.56,7.896,8.4,8.295,9.555,9.429,9.576,9.87,9.66,9.072,9.24,10.08,10.437,10.122,10.122,10.647,10.5,8.19,8.19,22.26,26.67,29.904,31.5,29.694,26.88,12.096,9.87,9.345,9.24,10.5,8.988,9.45,8.022,12.18,10.92,8.904
304,9.24,7.35,5.712,7.35,5.628,6.384,4.62,6.216,4.494,3.36,3.528,5.565,5.901,4.956,8.19,6.3,9.24,6.552,7.56,7.98,8.295,9.135,9.114,9.24,9.03,7.56,6.3,5.88,5.46,5.166,5.88,19.74,22.764,27.867,28.875,27.636,25.431,10.5,9.03,9.177,7.77,8.61,5.964,7.749,5.124,6.846,5.25,4.221
305,4.368,5.46,4.032,4.2,2.52,2.94,1.89,2.1,0.84,1.071,1.071,0.84,2.1,0.672,2.331,2.352,5.355,4.032,5.208,5.208,6.3,6.048,6.888,7.392,7.98,8.82,7.959,8.064,7.812,7.5495,7.35,21.672,25.2,28.56,28.56,27.3,24.36,12.096,9.576,10.416,8.841,10.08,7.224,6.72,4.872,4.2,3.024,0.9135
306,2.016,1.344,0.0,-0.168,-1.449,0.42,-1.344,0.189,-0.168,3.738,4.41,5.481,7.623,7.266,8.4,9.03,10.08,11.13,10.584,10.227,8.904,8.358,8.694,8.4,8.211,7.434,7.203,7.392,7.287,8.61,8.463,21.84,25.41,26.544,28.98,26.103,23.94,11.13,8.4,8.61,8.4,9.555,8.4,8.4,5.88,5.397,4.032,4.2
307,4.2,4.2,3.192,3.864,2.961,4.536,4.305,4.326,5.607,5.586,8.19,9.744,8.82,7.77,9.24,9.744,10.5,10.08,9.24,9.24,8.568,8.568,8.568,8.4,8.484,8.757,7.728,8.064,7.56,7.056,8.4,19.74,23.94,26.04,27.783,25.872,23.394,10.08,9.03,9.324,8.715,9.24,6.93,7.896,5.88,7.35,7.392,7.602
308,8.19,8.19,8.001,7.896,7.35,6.888,6.72,6.93,6.93,7.392,8.421,8.82,8.4,8.904,10.101,10.101,10.29,10.29,9.891,8.064,7.77,7.98,8.148,8.085,8.463,8.4,8.106,8.274,8.4,8.631,9.618,21.3255,27.363,34.9965,34.9965,33.39,27.426,12.81,10.08,9.366,8.61,8.673,7.938,7.896,6.72,8.4,8.4,7.854
309,8.232,7.98,7.35,7.224,6.195,6.384,5.88,6.552,7.056,7.56,7.77,8.61,8.61,8.61,10.332,10.71,10.71,10.584,9.807,9.45,9.051,8.19,8.547,8.988,9.198,9.24,9.072,8.694,9.03,9.051,10.878,22.512,33.6,34.9965,34.9965,34.9965,34.9965,15.792,11.34,10.92,9.408,11.55,9.303,8.526,8.4,8.19,7.56,8.232
310,8.4,8.988,8.673,8.61,8.3265,8.316,7.56,7.56,7.56,8.085,8.295,8.967,8.4,9.723,11.55,11.76,11.592,11.55,10.92,10.164,8.484,8.484,8.4,8.484,8.4,8.4,8.169,8.484,8.4,7.98,8.841,21.21,24.78,27.405,29.148,26.46,24.192,10.668,9.24,8.715,8.589,10.08,9.093,8.652,7.4655,7.896,8.505,8.82
311,8.82,7.98,7.98,7.77,7.56,7.896,6.951,6.951,6.951,7.245,7.56,8.568,7.98,7.644,7.644,8.505,8.862,10.227,10.227,10.248,10.08,10.395,10.395,9.912,9.954,9.912,9.807,8.4,8.316,8.316,8.61,21.336,24.864,28.14,28.728,26.04,23.52,9.681,8.274,7.875,7.623,8.715,8.4,7.6965,7.14,9.765,11.151,9.954
312,10.08,7.98,9.093,7.812,7.35,7.791,6.363,7.245,6.405,6.405,6.468,6.72,6.72,7.14,7.35,7.56,8.568,8.757,9.45,9.24,9.24,9.177,10.059,11.487,11.928,11.424,10.311,11.487,11.403,8.4,9.24,24.087,27.027,29.358,29.4,24.927,23.625,10.5,8.4,10.08,8.799,10.29,8.61,9.177,7.35,10.92,10.5,9.24
313,9.681,10.521,9.66,8.715,8.4,7.56,6.888,5.88,5.88,6.825,8.169,7.14,8.715,8.043,10.143,9.534,9.345,10.668,10.353,10.332,9.177,9.45,10.5,11.34,11.34,11.256,10.08,9.933,9.933,10.5,11.424,23.835,30.912,30.471,31.248,28.371,24.7485,11.004,9.807,9.933,8.064,9.954,8.589,9.303,7.245,9.03,9.03,9.324
314,9.576,10.017,9.45,8.946,8.568,8.736,8.4,7.56,6.3,8.673,8.82,10.08,9.45,8.484,11.13,10.29,10.248,10.5,9.492,10.101,9.45,9.576,9.576,9.639,9.576,10.08,9.597,9.765,9.765,9.933,10.92,23.52,31.5,29.652,29.736,25.2,21.42,10.5,8.736,9.387,9.177,11.34,7.896,7.56,7.56,7.35,6.93,6.93
315,6.93,7.56,6.741,7.35,6.3,7.14,5.796,6.573,5.88,6.72,7.056,8.358,8.4,9.03,9.408,9.513,9.408,9.513,9.513,9.072,8.4,8.82,8.82,9.198,9.198,9.576,9.093,9.198,9.156,7.938,9.114,22.26,28.35,27.132,26.712,25.956,22.596,10.122,9.03,9.87,8.757,9.66,8.4,8.316,6.384,5.67,6.258,5.712
316,6.3,5.67,5.88,5.208,5.292,5.376,5.292,5.565,6.132,6.867,7.56,9.66,8.82,8.82,8.862,10.08,9.744,10.248,9.45,8.4,7.56,7.56,7.56,7.896,8.316,9.66,9.072,9.156,9.24,8.61,9.408,21.819,27.3,26.901,27.51,25.41,22.176,10.164,8.82,8.652,8.736,9.24,7.35,8.4,5.46,6.72,5.082,5.376
317,6.195,5.754,5.292,5.271,5.271,6.09,5.544,5.271,5.46,6.3,6.888,7.938,9.45,9.366,11.34,9.324,9.576,9.87,8.736,9.24,8.232,8.232,8.232,8.4,8.4,8.967,8.925,9.66,9.45,8.484,8.82,22.26,27.216,28.98,28.77,25.515,22.68,9.891,8.673,8.862,8.064,9.324,8.652,9.03,8.316,10.08,9.24,7.56
318,9.24,7.329,6.552,7.287,7.14,7.245,6.72,7.245,6.552,6.405,5.67,6.237,6.237,6.51,8.4,7.98,10.08,10.5,10.5,10.29,10.5,11.277,11.277,11.508,10.92,11.172,10.5,8.19,7.77,6.993,8.736,22.176,26.25,28.056,28.203,25.452,22.68,10.5,9.765,9.66,6.3,7.56,3.759,5.88,2.394,1.827,1.68,0.168
319,0.378,0.84,0.21,0.84,0.336,0.84,0.0,0.0,0.0,0.0,0.336,0.0,2.247,2.1,3.36,3.927,5.88,8.4,10.71,10.92,10.227,10.29,10.731,11.34,11.319,11.319,11.319,11.34,11.151,7.665,7.56,21.651,26.88,29.19,28.329,26.04,22.512,10.92,9.87,9.261,8.61,11.634,10.08,8.4,3.696,2.1,0.525,0.336
320,0.903,0.84,0.0,0.0,-0.21,0.672,0.0,0.084,0.0,3.15,4.809,8.505,8.904,6.93,9.135,8.379,9.03,9.87,9.45,8.568,8.064,8.19,8.379,9.849,9.66,9.765,9.345,9.786,9.723,8.064,8.82,21.84,26.25,28.224,28.728,24.612,22.155,11.319,10.521,9.24,8.19,10.269,9.639,9.45,6.216,7.98,5.67,5.544
321,6.3,6.72,5.985,5.67,4.998,6.006,4.62,5.04,5.67,5.88,7.392,5.88,9.66,5.88,9.87,8.82,9.24,9.912,9.24,9.24,8.4,9.45,9.408,9.45,9.66,9.891,9.24,9.912,8.736,8.631,10.08,21.336,26.88,27.552,27.384,25.2,21.42,10.29,9.24,9.03,8.4,9.03,7.014,8.232,5.04,7.749,4.641,5.46
322,5.46,5.565,5.46,5.943,4.2,5.46,3.801,3.99,2.94,2.94,5.229,6.3,9.24,8.4,10.92,8.904,9.24,9.408,9.366,8.568,8.4,9.45,10.08,10.5,10.71,10.311,9.45,8.925,8.001,8.4,9.66,20.601,26.775,27.552,27.3,25.2,21.861,10.479,8.4,9.576,9.24,7.56,5.46,7.98,3.36,4.41,3.36,3.36
323,3.57,2.856,2.268,1.26,0.504,1.176,0.42,1.848,2.73,4.62,6.216,6.72,8.4,7.98,8.841,9.24,9.03,10.71,10.374,9.471,8.589,8.316,8.232,9.093,9.912,9.681,9.072,9.03,9.03,7.14,7.98,21.63,27.51,31.08,30.744,27.3,22.68,11.34,9.429,9.66,8.316,9.345,8.4,9.261,8.82,9.513,9.03,9.576
324,9.66,10.5,9.576,8.4,7.98,7.35,6.279,7.14,6.93,7.959,8.169,9.45,10.29,9.996,12.18,11.55,11.613,11.97,11.97,12.18,11.592,11.088,10.71,10.29,10.08,10.311,9.45,9.87,9.45,8.82,10.08,22.071,26.46,23.52,23.415,22.848,22.05,8.904,9.24,9.576,8.4,9.093,6.72,7.5915,4.641,7.056,6.09,6.132
325,5.88,5.88,5.418,5.46,4.935,4.872,4.158,4.788,4.704,4.41,5.061,4.62,5.712,5.25,7.434,5.88,9.24,9.282,9.87,10.416,9.996,8.4,8.19,8.484,8.463,8.988,9.03,8.82,8.61,8.316,8.4,22.428,26.25,26.817,26.859,24.99,22.596,10.185,8.19,9.198,8.4,8.82,6.72,8.19,5.712,8.211,7.14,6.468
326,7.14,7.371,6.3,6.72,6.09,6.09,5.985,6.09,6.09,6.195,6.3,6.72,7.371,5.25,6.72,6.804,8.19,8.715,9.24,8.82,9.156,9.429,9.282,8.253,8.652,9.072,8.61,8.799,8.4,7.56,7.56,21.84,25.452,28.371,27.363,25.2,22.848,10.08,8.841,8.841,7.959,8.19,7.35,7.98,7.329,7.497,7.35,7.35
327,7.77,7.539,7.35,7.14,7.14,7.56,7.35,8.4,8.4,8.505,9.24,11.13,10.5,10.248,12.453,11.55,11.256,10.5,9.66,9.576,8.232,8.694,8.232,8.568,8.4,10.08,9.24,10.08,9.24,8.82,10.08,21.42,26.25,25.032,24.78,25.2,22.26,9.66,9.807,8.82,8.484,9.744,7.56,9.45,5.628,7.392,6.489,6.363
328,7.35,7.413,6.405,6.321,5.544,6.72,6.174,5.712,6.174,6.552,7.35,9.24,9.702,8.799,11.046,10.5,10.248,9.828,9.072,9.24,8.568,8.6415,8.631,8.82,8.988,9.24,8.82,9.45,8.4,9.24,10.101,21.42,24.78,25.074,24.801,23.856,21.588,10.5,8.4,8.652,8.988,9.24,8.61,8.4,7.35,8.4,7.98,7.56
329,7.56,8.4,7.77,7.98,7.56,7.896,7.14,7.224,7.14,8.211,8.4,9.87,9.093,8.736,10.668,10.29,10.29,9.912,9.87,10.017,10.017,9.87,9.87,9.912,9.912,10.143,9.996,10.08,9.87,10.3845,11.34,23.142,27.384,32.34,32.529,28.35,25.137,11.4975,9.66,9.933,9.24,9.45,8.232,8.4,5.67,8.4,7.14,7.56
330,8.4,8.4,7.98,8.064,7.56,8.337,7.392,7.98,7.98,8.484,9.03,10.92,10.5,10.752,13.104,12.432,11.76,11.424,10.92,11.34,10.5,10.29,10.29,10.752,10.752,11.424,11.76,11.76,12.18,12.18,15.792,29.736,34.9965,34.9965,34.9965,34.9965,32.34,16.905,12.18,12.18,10.08,10.5525,8.631,10.563,7.476,8.61,8.358,8.148
331,8.82,8.358,7.728,7.938,7.56,8.736,7.56,8.4,8.19,9.639,10.248,11.55,11.508,12.6,18.081,14.784,15.288,14.28,14.49,14.49,14.49,13.881,13.881,13.881,13.65,14.385,13.65,14.28,13.86,13.65,16.8,29.4,34.9965,34.9965,34.9965,29.904,24.696,11.256,10.416,11.34,9.3135,10.92,7.98,10.941,7.98,10.08,10.5,9.555
332,9.555,10.29,9.45,9.387,8.82,8.316,7.938,8.316,8.19,8.253,8.652,8.82,8.547,8.82,10.395,9.093,11.886,10.08,11.193,10.584,10.941,10.71,11.403,11.97,11.76,11.844,11.13,10.5,10.08,8.862,9.87,23.583,28.182,30.45,30.03,27.804,24.948,12.18,8.925,10.248,9.744,10.248,8.589,9.45,8.4,9.66,10.017,10.164
333,10.836,10.5105,9.87,9.87,9.24,9.156,8.61,8.61,8.4,8.4,8.505,8.4,8.4,8.4,8.4,8.4,9.177,9.45,9.996,9.891,9.618,9.0615,9.576,11.256,11.697,11.928,10.92,10.164,9.66,9.324,10.731,24.36,32.025,33.6,31.668,29.4,25.2,12.516,9.681,10.08,10.395,12.18,9.534,11.34,8.253,8.904,8.652,8.19
334,8.694,8.694,7.56,7.728,7.56,7.56,7.35,7.56,7.56,9.66,10.92,11.172,12.6,10.5,12.516,11.55,12.411,11.172,11.571,11.55,11.025,11.004,10.92,11.13,10.92,11.13,10.668,10.584,10.08,9.24,10.5,21.21,25.83,24.36,24.15,24.36,22.071,10.08,9.471,9.744,8.841,9.072,8.4,8.61,8.4,8.61,8.232,7.77
335,8.085,8.232,7.896,8.736,7.455,8.82,7.224,7.728,7.623,9.03,8.904,10.731,9.45,9.24,11.697,11.34,11.592,12.096,11.865,11.76,11.172,10.92,10.92,11.55,11.76,11.592,11.34,10.92,11.088,10.92,13.104,23.541,31.248,30.051,29.316,26.334,22.365,11.592,10.5,10.521,9.24,9.912,9.24,9.24,7.56,8.82,8.82,8.4
336,8.82,9.24,8.064,8.715,7.77,9.534,8.19,9.492,8.568,10.92,9.87,10.08,10.5,9.87,12.831,13.146,13.44,13.65,13.65,13.44,12.936,12.6,13.251,13.65,13.65,13.65,13.02,13.02,12.936,11.424,14.07,29.568,34.9965,31.878,31.08,28.35,25.221,11.655,10.92,10.71,10.08,10.08,8.652,9.66,7.98,9.03,8.988,8.358
337,9.03,8.82,8.4,8.4,8.4,8.4,7.371,8.064,8.673,10.5,9.8595,11.34,10.626,10.815,13.65,12.768,13.86,12.6,13.02,12.81,13.02,12.768,13.02,12.6,13.02,12.516,12.285,12.348,12.6,12.096,15.456,29.736,34.9965,34.9965,34.9965,32.088,26.25,16.8,13.02,10.8675,10.08,10.08,10.08,10.185,8.925,10.92,10.71,10.458
338,10.71,11.088,9.639,9.03,7.98,6.174,4.662,6.741,6.51,7.35,7.77,9.45,10.08,10.08,10.752,10.92,11.76,11.214,11.55,11.34,11.424,12.096,11.97,11.592,11.13,11.256,10.08,9.66,9.24,10.416,12.096,22.344,26.25,25.2,24.57,25.872,23.94,11.13,10.416,11.76,10.08,11.34,8.568,10.5,8.61,8.505,8.295,8.316
339,9.576,8.631,7.833,8.232,7.581,8.82,7.896,7.77,7.98,8.736,8.505,8.064,7.98,9.03,9.66,8.4,11.34,10.752,12.6,10.92,11.907,11.319,11.76,12.264,12.432,12.684,12.6,12.915,12.915,11.088,13.23,26.208,34.9965,34.9965,34.9965,34.9965,32.571,17.304,13.86,13.44,11.067,10.206,8.1585,11.34,8.589,8.61,8.19,7.35
340,8.4,9.072,7.35,8.547,7.35,7.035,5.25,5.88,5.46,5.46,6.384,7.35,6.93,8.4,9.345,7.392,10.5,9.66,10.416,9.408,10.416,9.66,10.416,10.5,11.34,11.088,10.752,11.277,12.096,12.6,14.91,32.13,34.9965,34.9965,34.9965,34.9965,31.458,17.892,11.76,11.34,8.421,9.513,5.88,8.736,5.04,8.82,8.82,9.24
341,9.408,10.08,8.61,9.24,8.4,9.45,7.623,8.2215,7.35,9.513,9.66,10.5,9.87,12.327,17.85,18.69,18.9,19.74,20.433,19.656,19.74,20.328,20.16,18.921,18.921,16.968,16.17,15.33,15.33,14.7,17.85,30.408,34.9965,34.9965,34.9965,32.256,26.25,14.448,10.71,10.5,9.954,11.34,9.24,11.34,8.4,8.19,8.736,7.35
342,9.24,8.61,8.61,8.61,8.61,8.82,7.77,8.82,8.61,9.849,9.87,13.167,10.878,11.76,17.325,16.8,18.06,17.22,18.081,16.8,17.031,15.624,15.834,15.918,16.086,16.38,15.435,16.17,16.17,15.96,19.026,30.24,34.9965,34.9965,34.9965,33.936,29.694,16.8,12.6,13.902,10.479,10.92,9.24,9.87,8.316,8.4,6.72,7.224
343,8.61,8.61,7.98,8.61,7.14,8.61,7.434,8.61,7.56,9.786,8.484,13.251,12.075,13.86,22.197,21.0,21.0,21.21,21.21,21.21,21.0,21.0,21.0,21.21,21.63,21.21,19.74,19.11,20.496,17.346,21.21,32.55,34.9965,34.9965,34.9965,34.9965,31.101,16.212,10.92,10.836,9.009,11.004,8.4,10.5525,6.3,8.82,8.925,8.82
344,9.66,10.08,7.98,8.4,7.14,8.82,6.615,8.82,8.085,10.5,9.24,11.55,10.92,9.198,14.763,15.225,15.225,16.086,16.8,16.17,16.17,15.225,15.225,15.918,15.96,15.225,14.091,13.587,13.041,13.104,14.7,26.229,33.6,29.652,27.3,26.754,24.885,10.71,9.513,9.66,9.66,10.164,9.954,9.471,7.14,7.77,6.825,6.93
345,7.35,7.791,7.56,7.539,7.14,7.539,6.51,6.846,6.762,7.14,7.455,10.752,9.555,6.72,10.374,10.731,12.075,12.075,12.075,12.075,12.075,12.075,12.537,12.138,12.768,13.167,12.663,12.075,12.075,11.676,13.188,24.78,34.9965,34.9965,34.9965,32.76,24.78,12.978,9.66,12.096,10.794,12.621,9.933,10.08,7.98,11.97,9.702,9.681
346,9.954,10.773,9.45,10.08,8.988,9.345,8.19,7.56,6.93,8.127,8.358,9.366,9.471,7.14,10.584,8.82,11.76,10.08,11.298,12.348,11.13,11.34,11.34,11.508,11.025,10.731,10.08,9.45,9.45,9.954,10.08,23.94,31.5,31.08,28.329,29.4,24.2865,12.978,9.912,10.5,9.513,11.235,9.66,10.668,9.345,10.08,11.277,10.5
347,11.256,11.046,10.71,10.71,10.71,10.5,10.08,8.82,7.77,7.896,7.896,7.8435,7.77,7.518,9.345,8.4,10.92,9.66,12.18,11.445,12.096,11.067,11.277,11.277,11.886,11.34,9.765,9.534,8.883,9.03,11.487,23.541,29.19,29.19,27.3,26.901,22.68,11.025,10.08,11.76,10.08,10.92,8.82,9.975,6.531,8.19,7.14,6.93
348,7.56,7.56,6.846,6.93,5.691,6.93,5.712,6.93,6.93,5.46,7.224,8.967,10.08,10.29,11.382,10.08,11.97,11.088,10.71,11.382,9.8175,9.87,9.87,10.5,10.92,11.655,10.92,10.71,10.08,9.072,12.18,23.1,30.24,29.82,28.812,27.09,23.352,12.6,10.458,10.815,10.038,11.76,10.08,10.08,8.925,10.899,9.45,9.03
